text,label
너무 맛있어용 사장님 센스쟁이신거 같아용 컵도 귀여운 컵에 과일도 하트 모양이라 넘 귀여워영 안버릴라구 했는데 깨져서 하는 수 없이 버렸네요ㅠㅠ 스무디도 달달 상콤하니 넘 맛있고 크로플은 그냥 바로 순삭이네요 바삭바삭 달달 너무 맛있었어요,1
두번째주문인데 밀크티는 처음이였거든요맛있어요 ㅠㅠ놀랬어요 추우신데 사장님이 배달오신거 같던데다음에는 포장하러 갈께요,1
친절하게 전화해주셔서 당도 설정했는데 안 했으면 죽을뻔 했어요 감사합니다 서비스로 주신 과일도 잘 먹었고 크로플도 사이즈 키워주셔서 너무 잘 먹었어요 번창하세요,1
최고의 크로플입니다 크으,1
마시썼음,1
항상 그렇듯 맛있었습니다 흑당 버블티 너무 맛있어요,1
사장님 감사합니다자주 시킵니다,1
크로플 먹어본 곳 중에 여기가 최고 맛있네요 겉이 바삭바삭 여기 크로플이랑 밀크티는 계속 생각나는 맛이에요,1
디에스티 밀크티는 이미 매장 방문으로 마셔봤기 때문에 믿고 주문했습니다부드럽고 홍차향이 풍부한 애넘밀크티 진짜 디에스티 대표메뉴 맞고요 예전엔 진하고 단맛이 취향이라 브라운슈가가 좋았는데 새롭게 애넘으로 마셔보니 또 좋네요그리고 크로플 이름 그대로 마약 크로플 밀크티와 먹어도 느끼하지 않다는거 넘 맛나게 잘먹었습니다 디에스티 홧팅,1
크로플 첨 먹어봤는데 진짜 맛있게 잘 먹었습니다 나중에 보니까 엄청 가까웠더라고요 담엔 포장으로 방문해야겠어욬ㅋ브라운슈가 밀크티는 슈가맛이 좀 더 강하면 훨씬 좋을것 같아요,1
밀크티는 역시 이곳,1
너무 맛있어요 크로플 순삭했어용서비스도 감사합니다,1
진심 밀크티 크로플 맛집이네요 집콕하면서 보물섬을 찾은 기분이에요 적당히 달달하면서 향 짙은 밀크티와 겉바속초풍미 가득한 크로플까지 넘나 잘 먹었어요,1
출발했다고 문자도 보내주시고 서비스로 주신 크로플이 너무 맛있어서 바로 다시 주문했어요  주문한 음료들도 다 맛있고 최고에용 컵홀더도 너무 귀여워여  새해 복 많이 받으세요,1
맛있어요 늘 브라운슈가는 생각보다 많이는 안 들어갑니다,1
크로플 완전 바삭해유,1
라떼랑 밀크티 너무맛있어요 펄까지 잘먹었습니다 새해복 많이받으세요,1
우왕 ㅎㅎ 새해라구 과일 보내주신건가요 ㅎㅎ새해 복 많이 받으세요크로플 진짜 넘모 맛있고 밀크티도 넘모 맛있어요흑당말고 그냥 밀크티 했더니 되게 쓰네욬ㅋㅋ담부턴 흑당밀크티로만 시켜야게쑴ㅋㅋㅋ,1
사진을 좀 거지같이 찍긴했지만 진짜 포장도 깔끔하고 만족했어요 과일도 따로 챙겨서 보내주시고 밀크티도 체고,1
저녁 먹고 크로플로 간식너무 맛잇게 먹엇습니다또 시켜 먹을껍니다겨울이라 추워서 그런지 차가 워서 저는 에어프라이에 살짝 데펴서 먹엇는데 개꿀맛밀크티도 너무 맛잇게 먹엇습니다좋은 음식 주셔서 너무 감사합니다,1
임신했을 때 자주 가서 사 마셨는데 어느 날 가게가 문 닫은거 같아 아쉬웠어요 배민에서 발견하고 가을에 주문해 마셨는데 배민에 계신단거 한동안 또 까먹다가 오늘 갑자기 생각나서 오픈 기다리다가 주문했어요 역시 너무너무 맛있어요 펄도 쫀쫀하고 밀크티도 진합니다 이 동네에서 제일 맛있는 것 같아요 서비스 과일 서비스 크로플도 너무너무 맛있게 잘 먹었어요 다음에 또 같이 시켜야겠어요  집에 스누피 컵이 엄청 많아 언젠간 갖다드려야지 했는데 지금 아기 장난감으로 활용하고 있네요 ㅋㅋ새해 복 많이 받으시고 오래오래 안암에 계시며 더 번창하셨으면 좋겠습니다,1
크로플 맛있는데 원래 빨대는 같이 안오나요,1
처음 먹어보는데 정말 맛있었어요 특히 크로플은 만드는 곳마다 조금 부담스러운 맛이 느껴졌었는데 이곳은 정말 달달하면서도 바삭해서 정말 좋은 음식이었어요 다음에도 꼭 시켜먹겠습니당,1
징징이 스무디 처음 마셔봤어요 색이 너무 예뻐요 몽실몽실 달콤한 피스타치오 아이스크림 맛애넘밀크티와 티라미수는 진리요 생명늘 최고로 맛있는 크로플은 오늘도 더 맛있어져서 먹고 기절했다가 깨어났습니다 매번 그득 챙겨주셔서 감사합니다 사장님,1
밀크티 맛있어요 우유 먹으면 배아파서 자주 못먹었는데 락토프리 변경 가능하다니넘나 좋네요 다음엔 다른 맛도 먹아볼께요크로플도 바삭하니 맛납니다,1
챙겨주신 서비스도 진짜 맛있었어요 왜 안암 밀크티 원탑이라 불리는지 알 수 있을 정도로 맛있었어요,1
자주 시켜먹을게요 존맛탱,1
친절하시구 맛있구 양도 넉넉하구 최고에요,1
넘모 맛있고 와플왤케 빠쏵해오,1
진짜 빠져나올수없는 매력의 사장님,1
잘먹겠습니다,1
커피도 맛있고 크로플도 맛있었어요 귤에 귀여운 루돌프 그려주셔서 기분 좋아졌어요 감사합니다ㅎㅎㅎㅎ,1
처음인데 너무 맛있었어요 과일도 덤으로 주시고 ㅠㅠ 또 시켜먹을게요  ,1
여러분 크리스마스에도 대박 맛집 디에스티하세요 이쁘게 귤도 포장해주시고  너무맛있어요 크로플 시킬때 생크림 꼭 같이 드세요,1
딸기주스 너무 맛있어유,1
맛있어요 맛있어요 맛있어서 힘이 나요애넘밀크티 따뜻하게 데워 홀짝홀짝 마시고 있는데 행복하네요 이거슨 영혼의 밀크티언제나 메뉴 모두 알차게 맛있어요,1
크로플 맛있네여 생크림추가는 신의한수,1
사장님 최고에요ㅠㅠㅠㅠㅠㅠ 다음에는 오백잔 시킬게요,1
아 왜 사장님이 굽다가 먹는지 이해가 가는 맛ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 맛있어용 앞으로 더 열심히 구워주세요,1
이거 아니면 안먹겠다는 여친그래서 매일 먹는 밀크티와 크로플팁까지 꼭 챙겨드림ㅋㅋ,1
맛있었습니다ㅠㅠㅠㅠ 크로플 진짜 바삭바삭하고 생크림 원래 오는쥴 알았는데 안오는줄 알았으면 추가할걸 그랬어요 그럼 더 맛있었을거같네요 밀크티 진짜 귀엽고 맛있었습니다 담에 또 먹을게용,1
와 진짜 맛있어요 담에 또 시킬게요,1
맛있게 잘먹었습니다 서비스로 보내주신 과일도 감사해요ㅜㅜ 배달주문할때도 따뜻하게 주문할 수 있으면 더 좋을것같아요,1
여기는 항상 맛있네요 오늘은 사장님께서 서비스 주시고 감사합니당 ㅜㅜ 완전 감동 맛있게 잘먹었습니다,1
너무 맛있어요 ㅠㅠㅠㅠ 진짜 크로플까지 존맛탱,1
맛있어용,1
항상 맛있어요 흑당은 베스트 메뉴답게 맛있고 징징이도 그리고 딸기요거트도 넘 맛있어요 매번 귀찮을 요청사항도 들어주셔서 감사할뿐입니다  그리고 크로플의 봉투가 너무 귀여워서 부러 잘보이게 찍어봤어요ㅋㅋㅋㅋ 잘먹고 잘마셨습니다 다음에 또 시킬게요 + 항상 후한 서비스에 버릇들것같아요 흑흑 감사합니다 더더더 번창하세요,1
메뉴사진 보고 크로플 당 쪽이 오는 줄 알고 흑당크로플이랑 마약크로플 하나씩만 시켰는데 그게 아니여서 살짝 당황은 했으나 너무 맛있었어여 다음엔 두개씩 시켜야겠어요 진짜 맛있었어용,1
걸어서 분 거린데 배달 오는데 한시간 넘게 걸려서 쪼금 실망이었습니다 크로플도 다 씩어서 왔어요 ㅜㅜ 그래두 맛있어서 봐드립니다,1
맛있어요ㅜㅜㅜ크로플은 앞으로 여기서,1
전부 맛있어요 애넘 밀크티는 진리 아침마다 아른아른해서 내일 마시려고 쟁여뒀어요 오키나와 스무디는 포근한 밀크카라멜 향에 기운 충전돼요 크로플도 항상 맛있어요 먹으면 종일 든든해요 생크림의 우유향이 풍부하고 고소하네요 끝으로 티라미수는 한 스푼 뜨면 사르르 흘러내리는 크림이 촉촉한 행복의 맛,1
넘 맛있게 먹었어요크로플은 바삭 쫄깃하구 달달 고소해요 ㅎㅎ흑당밀크티는 색이 우유색이라 놀랐는데 딱 맛있었어요 ㅎㅎ 찜 누르고갑니당 단거 생각날때 또 주문할게요,1
잘먹었습니다 ㅎㅎ 최고,1
맛은 있는데 크로플이 항상 차요ㅠㅠㅠ 배달중에 식는거라 쳐도 다른집은 이정도로 식지 않던데ㅠㅠ 이부분 쫌 신경써주세요,1
너무 맛있어요 대박이에요,1
으아ㅜㅜ너무 맛있어요ㅜㅜ와플도 음료도 원샷했어요,1
늦은시간에 주문햇는데 크로플 서비스도 주시고 음료도 맛있어요 근데 요거트딸기에 생딸기가 안들어가고 요거트맛이 안나서 그냥 딸기주스로 혹시 잘못온거같기도 하네요 ㅎㅎ,1
강아지가 어딨죠 밀크티 맛집인줄 알았더니 땔기주스도 베리굿토끼인줄알았는데 식스센스급반전이네요,1
오늘도 너무맛있어요 당떨어졌을때는 역시 디에스티ㅋㅋ잘먹었습니다,1
서비스로 크로플 한개 더 주시고 맛도 좋아요오늘은 포장해 갔는데 친절하세용 굿굿,1
제가 맛있어서 시키는건데ㅠㅠ서비스 너무 많이 주시고이래도 되나 싶어요 ㅎ ㅠㅠ하지만 또 시킬거에용 ㅎㅎ,1
잘 먹었습니당직접 배달 문자도 보내주시고 감사했어요 ,1
초콜렛 밀크티 너무맛있어서 또시켞어요 초콜렛 최고 딴것도 맛은 있는데 초코가 넘 넘사벽근데 크로플을 안시켰는데 주셨어여 서비스인가 잘못 넣은건가 약간 고민했는데 존맛탱이어서 다음엔 돈주고 시키기로 결심했읍니다 번창하세요,1
며칠 전 처음 시켰을때 남자친구 폰으로 주문했는데 남친이 까먹고 리뷰를 안남겼더라구요ㅠㅠ 이번엔 까먹지 않고 남겨요배민 보면 사장님이 미쳤어요 하는 집 참 많은데 이렇게 미치신 집은 처음 봐요 서비스 엄청 대박인데 남는 거 있으신지요 ㅠㅠㅠ 정말 감사히 잘 먹겠습니다 글구 딸기주스 마약크로플 조합 걍 미쳤어요,1
흑당크로플 카라멜 팝콘이 크로플로 환생한 줄 알았어요 한 입 먹을 때마다 도톰달콤한 코팅이 입안에서 바사삭 천당크로플 고소하고 달콤하고 진짜 맛있었어요커피밀크티는 깜박하고 당도으로 주문했는데 라떼의 고소함과 밀크티의 부드러운 맛이 함께 나서 좋네요 사이즈 넉넉해서 하루 종일 홀짝홀짝 가능과일과 콘테스트 선물도 감사합니다 언제나 행복한 맛 디에스티,1
맛있어요,1
크로플 너무 먹고 싶어서 밀크티도 좋아하는김에 시켜먹어봤어요첨에 배달기사님이 배달을 엉뚱한곳으로 가셔서 배민 고객센터에 전화하고 사장님께서도 전화오셔서 다시 만들어서 갖다주신다고 하느라 예상시간보다 거의 분은 늦게 받아서 당황 시간 반만에 먹은ㅠㅠ 크로플 한번 먹기 참 힘들었네요 하하하 근데 배달사고를 떠나서 크로플이랑 밀크티는 맛있었습니다 마약 크로플 맛있네요 밀크티도 딱 좋아요다만 추운 날씨 탓인지 크로플이 차가워졌 그리고 생크림이 다 녹아서 우유가 돼버렸네요 ㅜㅜㅜ 폭신한 생크림에 찍어먹고싶었는데 아쉬워요 이것도 배달이 늦어진 탓에 녹은거겠죠ㅠ그래도 가격도 괜찮고 맛도 좋아요담에 주문할땐 꼭 빨리 도착했으면 좋겠네요,1
서비스까지 너무 맛있게 잘 먹었습니다 역시 크로플은 디에스티가 최고 ,1
크로플 넘 맛있어요,1
별칭 그대로 안암 최고     혼자 종강 못하고 시험에 과제까지 있어가지고 정말 우울했는데ㅡㅜ 서비스로 같이 보내주신 귀여운 하트과일통 덕분에 인류애 되찾았어요 너무 귀여워서 소리지름 ㅠ크로플이랑 딸기랑 토마토가 완전 잘어울려서 달달 하게 당충전 했습니다 ㅎㅎ 신나서 다먹어버리고 빈 통만 사진 찍었네여 사실상 지금부터 밤을 새야 낼 시험을 볼 수 있는 제게 ㅋㅋ ㅋ ㅌ 깜짝 브런치 조합을 선물해주셔서 감사합니당 전 지금부터가 아침입니다 으쟈잣ㅈ,1
제가 생크림 덕후라서요 지난주문때 생크림이 빠진거 말씀드렸는데 괜히 다른거까지 챙겨주셔서 몸둘바를 모르겠어용크로플은 많이먹어본건 아닌데 여기사 어제 한번 먹고 너무너무너무맛있어서 오늘 또 주문했어요 전 생크림 조아해서 추가하지만 꼭 생크림 없어도 달달하고 바삭해서 커피랑 먹기 너무 좋아요 오늘 늦게퇴근하는데 피로회복제가 따로 없어요ㅠㅠ 힘든하루가 괜찮아지는맛안먹은다던 직원들도 맛있다고 극찬했어요 담에는 아메리카노에 같이 먹으려구요 잘먹었습니다 대박나세용,1
ㅎㅎ 진짜 맛있어요크로플 미춋답 겉에 달콤바삭한게인 크로플 필수임,1
밀크티랑 커피랑 너무너무 맛있어용카페는 배달 자주시키는 곳이 없었는데 이제 여기로 정해씁니다밀크티 당도 확인하시려고 전화 주신것도 너무 감사합니다조만간 또 시키겠습니다,1
맛있어요 바삭해요사진은 없어요왜냐고요순삭 해버려서요또 시킬거에요 ,1
늦게까지 영업해주셔서 감사합니다 밤샘의 수호자 디에스티 티라미수 여름에 먹고 오랜만인데 이전에도 맛있었지만 맛이 더 좋아졌네요 발전의 끝은 대체 어디인가 안에 레이디핑거도 추가되고 양도 늘어난 것 같아요 어제는 살짝 흘러서 왔어도 맛있었는데 오늘은 모양까지 예쁘게 도착함께 주신 과일과 펄도 감사합니다,1
남편이 티라미수 먹고싶다고 해서 시켰어요여기 진짜 티라미수 장인이 만드는 집크로플 대존맛,1
너무맛있고 친절하세요,1
방울토마토 너무 맛있어요 밀크티는 언제나 최곱니당,1
모르고 단계로 주문했는데 단계 한거맞냐고 확인전화도 해주시고 감사했어용 컵도 넘 예쁘고 다 맛있어요  다음에도 또 주문할게요,1
크로플이 너무 맛있었어요 ㅠㅠ 밀크티는 펄이 좀 퍼석해서 아쉬웠습니다 컵도 너무 이뻐요 ㅎㅎ,1
첨 시켜봤는데 크로플 진짜 탕후루같에요 바삭바삭하구 맛있어용ㅎㅎ 밀크티도 맛있구 서비스로 과일도 감사합니당 잘 먹었어용ㅎ,1
대박크로플도 많이주시고 포장도 너무잘해주셔서 감동했는데맛보고 더감동더럽ㅜㅜㅜ감사히잘먹었습니다 또시켜먹을게여어,1
예상시간보다 분 늦었지만 그정도는 기다릴 수 있즁ㅎㅎㅎ아기랑 둘이 엄청 맛있게 잘 먹었어요 근데 음료 개 시켰는데제가 착각해서 커피밀크티로만 시켰네요ㅠㅠ바보같이애넘 밀크티도 먹어보고싶었는데달달한거 땡기고 밀크티 맛보고 싶을때 또 주문할게요 주신 과일도 잘 먹겠습니다찜하고 갈게용,1
